-315;-365;-5;0.21
-265;-365;-5;0.18
-255;-365;-5;0.15
-245;-365;-5;0.06
-215;-365;-5;0.12
-205;-365;-5;0.18
-155;-365;-5;0.24
-145;-365;-5;0.24
-115;-365;-5;0.15
-85;-365;-5;0.12
-45;-365;-5;0.24
-35;-365;-5;0.12
-25;-365;-5;0.18
-15;-365;-5;0.21
-5;-365;-5;0.3
15;-365;-5;0.27
25;-365;-5;0.21
45;-365;-5;0.18
65;-365;-5;0.27
85;-365;-5;0.12
95;-365;-5;0.24
115;-365;-5;0.27
135;-365;-5;0.18
145;-365;-5;0.27
165;-365;-5;0.21
175;-365;-5;0.3
205;-365;-5;0.21
215;-365;-5;0.24
225;-365;-5;0.18
235;-365;-5;0.12
255;-365;-5;0.33
265;-365;-5;0.12
285;-365;-5;0.27
305;-365;-5;0.27
345;-365;-5;0.09
355;-365;-5;0.15
365;-365;-5;0.24
375;-365;-5;0.3
385;-365;-5;0.3
395;-365;-5;0.09
-385;-355;-5;0.21
-375;-355;-5;0.24
-365;-355;-5;0.27
-345;-355;-5;0.27
-295;-355;-5;0.21
-235;-355;-5;0.12
-205;-355;-5;0.18
-195;-355;-5;0.21
-165;-355;-5;0.21
-155;-355;-5;0.18
-135;-355;-5;0.33
-125;-355;-5;0.12
-95;-355;-5;0.27
-85;-355;-5;0.27
-45;-355;-5;0.27
-15;-355;-5;0.33
35;-355;-5;0.27
115;-355;-5;0.12
125;-355;-5;0.21
135;-355;-5;0.12
145;-355;-5;0.33
175;-355;-5;0.33
195;-355;-5;0.21
225;-355;-5;0.27
235;-355;-5;0.24
245;-355;-5;0.18
255;-355;-5;0.09
285;-355;-5;0.18
315;-355;-5;0.27
325;-355;-5;0.3
355;-355;-5;0.24
-395;-345;-5;0.06
-385;-345;-5;0.24
-365;-345;-5;0.15
-355;-345;-5;0.3
-335;-345;-5;0.36
-315;-345;-5;0.27
-275;-345;-5;0.24
-255;-345;-5;0.3
-235;-345;-5;0.24
-225;-345;-5;0.27
-215;-345;-5;0.21
-205;-345;-5;0.18
-185;-345;-5;0.21
-165;-345;-5;0.33
-135;-345;-5;0.24
-115;-345;-5;0.18
-95;-345;-5;0.18
-85;-345;-5;0.15
-75;-345;-5;0.15
-65;-345;-5;0.33
-45;-345;-5;0.18
-35;-345;-5;0.21
-25;-345;-5;0.18
-15;-345;-5;0.21
-5;-345;-5;0.21
75;-345;-5;0.21
85;-345;-5;0.24
105;-345;-5;0.27
115;-345;-5;0.36
135;-345;-5;0.15
175;-345;-5;0.3
185;-345;-5;0.33
195;-345;-5;0.21
205;-345;-5;0.21
215;-345;-5;0.21
275;-345;-5;0.18
305;-345;-5;0.27
335;-345;-5;0.21
345;-345;-5;0.24
355;-345;-5;0.27
365;-345;-5;0.33
375;-345;-5;0.24
395;-345;-5;0.18
-395;-335;-5;0.18
-385;-335;-5;0.3
-355;-335;-5;0.24
-345;-335;-5;0.09
-335;-335;-5;0.33
-315;-335;-5;0.18
-305;-335;-5;0.27
-285;-335;-5;0.36
-275;-335;-5;0.09
-265;-335;-5;0.36
-255;-335;-5;0.15
-235;-335;-5;0.27
-225;-335;-5;0.3
-215;-335;-5;0.15
-185;-335;-5;0.18
-175;-335;-5;0.15
-135;-335;-5;0.27
-125;-335;-5;0.33
-95;-335;-5;0.15
-75;-335;-5;0.18
-55;-335;-5;0.21
-45;-335;-5;0.27
-15;-335;-5;0.21
25;-335;-5;0.3
35;-335;-5;0.21
45;-335;-5;0.15
75;-335;-5;0.12
115;-335;-5;0.15
165;-335;-5;0.18
185;-335;-5;0.27
205;-335;-5;0.27
225;-335;-5;0.21
235;-335;-5;0.24
255;-335;-5;0.21
265;-335;-5;0.24
285;-335;-5;0.18
305;-335;-5;0.24
335;-335;-5;0.18
355;-335;-5;0.21
365;-335;-5;0.24
375;-335;-5;0.24
385;-335;-5;0.27
-385;-325;-5;0.27
-375;-325;-5;0.33
-345;-325;-5;0.27
-305;-325;-5;0.12
-275;-325;-5;0.24
-265;-325;-5;0.24
-255;-325;-5;0.24
-235;-325;-5;0.21
-215;-325;-5;0.21
-165;-325;-5;0.24
-145;-325;-5;0.33
-135;-325;-5;0.18
-115;-325;-5;0.3
-85;-325;-5;0.18
-75;-325;-5;0.18
-55;-325;-5;0.21
-35;-325;-5;0.18
-25;-325;-5;0.24
25;-325;-5;0.36
65;-325;-5;0.42
75;-325;-5;0.24
115;-325;-5;0.33
125;-325;-5;0.18
145;-325;-5;0.3
155;-325;-5;0.15
185;-325;-5;0.21
255;-325;-5;0.21
265;-325;-5;0.18
275;-325;-5;0.24
285;-325;-5;0.21
315;-325;-5;0.21
325;-325;-5;0.21
355;-325;-5;0.36
365;-325;-5;0.09
-385;-315;-5;0.3
-375;-315;-5;0.24
-365;-315;-5;0.21
-325;-315;-5;0.15
-315;-315;-5;0.15
-305;-315;-5;0.21
-285;-315;-5;0.12
-275;-315;-5;0.21
-255;-315;-5;0.3
-245;-315;-5;0.18
-235;-315;-5;0.21
-225;-315;-5;0.36
-215;-315;-5;0.18
-205;-315;-5;0.33
-195;-315;-5;0.36
-185;-315;-5;0.15
-175;-315;-5;0.21
-165;-315;-5;0.33
-155;-315;-5;0.15
-115;-315;-5;0.27
-105;-315;-5;0.18
-95;-315;-5;0.39
-65;-315;-5;0.3
-55;-315;-5;0.21
-45;-315;-5;0.27
-35;-315;-5;0.27
15;-315;-5;0.27
35;-315;-5;0.24
45;-315;-5;0.3
55;-315;-5;0.33
75;-315;-5;0.24
85;-315;-5;0.33
105;-315;-5;0.18
115;-315;-5;0.24
135;-315;-5;0.24
145;-315;-5;0.33
155;-315;-5;0.15
165;-315;-5;0.12
175;-315;-5;0.3
185;-315;-5;0.24
205;-315;-5;0.03
225;-315;-5;0.3
265;-315;-5;0.33
285;-315;-5;0.24
295;-315;-5;0.24
315;-315;-5;0.18
335;-315;-5;0.27
365;-315;-5;0.27
-385;-305;-5;0.39
-375;-305;-5;0.03
-365;-305;-5;0.24
-325;-305;-5;0.3
-305;-305;-5;0.21
-295;-305;-5;0.15
-245;-305;-5;0.12
-235;-305;-5;0.18
-185;-305;-5;0.24
-175;-305;-5;0.33
-165;-305;-5;0.12
-135;-305;-5;0.21
-125;-305;-5;0.3
-115;-305;-5;0.18
-105;-305;-5;0.21
-65;-305;-5;0.27
-45;-305;-5;0.42
-35;-305;-5;0.15
-25;-305;-5;0.18
-15;-305;-5;0.21
25;-305;-5;0.24
45;-305;-5;0.12
65;-305;-5;0.15
85;-305;-5;0.27
95;-305;-5;0.09
115;-305;-5;0.21
145;-305;-5;0.18
155;-305;-5;0.21
165;-305;-5;0.27
225;-305;-5;0.24
255;-305;-5;0.06
265;-305;-5;0.21
275;-305;-5;0.24
285;-305;-5;0.18
305;-305;-5;0.18
325;-305;-5;0.21
385;-305;-5;0.24
-395;-295;-5;0.18
-345;-295;-5;0.21
-315;-295;-5;0.21
-295;-295;-5;0.18
-285;-295;-5;0.27
-245;-295;-5;0.24
-185;-295;-5;0.18
-175;-295;-5;0.21
-155;-295;-5;0.15
-145;-295;-5;0.33
-135;-295;-5;0.15
-125;-295;-5;0.27
-115;-295;-5;0.24
-105;-295;-5;0.42
-95;-295;-5;0.24
-85;-295;-5;0.21
-65;-295;-5;0.12
-55;-295;-5;0.24
-25;-295;-5;0.15
5;-295;-5;0.3
15;-295;-5;0.18
45;-295;-5;0.24
55;-295;-5;0.09
65;-295;-5;0.3
95;-295;-5;0.18
105;-295;-5;0.18
125;-295;-5;0.27
145;-295;-5;0.24
175;-295;-5;0.24
195;-295;-5;0.21
205;-295;-5;0.21
215;-295;-5;0.24
225;-295;-5;0.21
255;-295;-5;0.36
265;-295;-5;0.12
305;-295;-5;0.24
325;-295;-5;0.42
335;-295;-5;0.18
365;-295;-5;0.09
-395;-285;-5;0.15
-385;-285;-5;0.21
-375;-285;-5;0.24
-355;-285;-5;0.15
-345;-285;-5;0.18
-325;-285;-5;0.3
-275;-285;-5;0.15
-265;-285;-5;0.33
-255;-285;-5;0.27
-245;-285;-5;0.24
-225;-285;-5;0.27
-185;-285;-5;0.21
-155;-285;-5;0.18
-135;-285;-5;0.18
-125;-285;-5;0.27
-115;-285;-5;0.24
-105;-285;-5;0.21
-55;-285;-5;0.27
-35;-285;-5;0.27
-25;-285;-5;0.18
-15;-285;-5;0.36
35;-285;-5;0.21
45;-285;-5;0.18
55;-285;-5;0.3
65;-285;-5;0.24
125;-285;-5;0.27
145;-285;-5;0.36
165;-285;-5;0.3
175;-285;-5;0.27
195;-285;-5;0.21
215;-285;-5;0.3
245;-285;-5;0.18
255;-285;-5;0.24
265;-285;-5;0.42
285;-285;-5;0.18
295;-285;-5;0.27
315;-285;-5;0.18
365;-285;-5;0.18
395;-285;-5;0.21
-395;-275;-5;0.09
-375;-275;-5;0.21
-365;-275;-5;0.12
-355;-275;-5;0.33
-345;-275;-5;0.09
-335;-275;-5;0.24
-315;-275;-5;0.12
-285;-275;-5;0.36
-275;-275;-5;0.24
-265;-275;-5;0.12
-245;-275;-5;0.39
-205;-275;-5;0.3
-195;-275;-5;0.18
-185;-275;-5;0.3
-175;-275;-5;0.33
-165;-275;-5;0.21
-145;-275;-5;0.27
-125;-275;-5;0.27
-115;-275;-5;0.27
-95;-275;-5;0.27
-85;-275;-5;0.15
-75;-275;-5;0.27
-45;-275;-5;0.06
-35;-275;-5;0.15
-25;-275;-5;0.18
-5;-275;-5;0.15
25;-275;-5;0.24
45;-275;-5;0.12
55;-275;-5;0.18
135;-275;-5;0.21
175;-275;-5;0.18
195;-275;-5;0.21
215;-275;-5;0.15
245;-275;-5;0.3
255;-275;-5;0.21
265;-275;-5;0.24
275;-275;-5;0.12
285;-275;-5;0.27
295;-275;-5;0.09
305;-275;-5;0.21
325;-275;-5;0.21
335;-275;-5;0.21
345;-275;-5;0.15
365;-275;-5;0.15
375;-275;-5;0.24
385;-275;-5;0.27
395;-275;-5;0.06
-395;-265;-5;0.18
-385;-265;-5;0.18
-375;-265;-5;0.24
-355;-265;-5;0.12
-345;-265;-5;0.24
-335;-265;-5;0.3
-315;-265;-5;0.3
-305;-265;-5;0.27
-295;-265;-5;0.18
-265;-265;-5;0.24
-255;-265;-5;0.24
-245;-265;-5;0.18
-235;-265;-5;0.3
-195;-265;-5;0.27
-175;-265;-5;0.3
-165;-265;-5;0.15
-155;-265;-5;0.27
-145;-265;-5;0.24
-135;-265;-5;0.15
-125;-265;-5;0.27
-85;-265;-5;0.3
-75;-265;-5;0.21
-45;-265;-5;0.18
-35;-265;-5;0.21
5;-265;-5;0.18
25;-265;-5;0.21
35;-265;-5;0.15
45;-265;-5;0.42
85;-265;-5;0.3
95;-265;-5;0.33
125;-265;-5;0.24
145;-265;-5;0.27
155;-265;-5;0.36
195;-265;-5;0.24
225;-265;-5;0.36
235;-265;-5;0.15
255;-265;-5;0.15
275;-265;-5;0.18
285;-265;-5;0.3
295;-265;-5;0.18
325;-265;-5;0.21
335;-265;-5;0.33
345;-265;-5;0.06
355;-265;-5;0.33
395;-265;-5;0.21
-395;-255;-5;0.21
-355;-255;-5;0.18
-345;-255;-5;0.15
-305;-255;-5;0.15
-265;-255;-5;0.21
-255;-255;-5;0.21
-245;-255;-5;0.27
-235;-255;-5;0.24
-165;-255;-5;0.27
-155;-255;-5;0.24
-115;-255;-5;0.27
-105;-255;-5;0.3
-95;-255;-5;0.21
-55;-255;-5;0.27
-25;-255;-5;0.18
-15;-255;-5;0.24
25;-255;-5;0.15
65;-255;-5;0.24
95;-255;-5;0.21
105;-255;-5;0.18
115;-255;-5;0.33
145;-255;-5;0.27
155;-255;-5;0.12
175;-255;-5;0.3
185;-255;-5;0.09
245;-255;-5;0.12
285;-255;-5;0.21
315;-255;-5;0.18
325;-255;-5;0.36
335;-255;-5;0.27
365;-255;-5;0.21
385;-255;-5;0.36
-395;-245;-5;0.12
-365;-245;-5;0.06
-355;-245;-5;0.18
-335;-245;-5;0.21
-325;-245;-5;0.3
-295;-245;-5;0.06
-275;-245;-5;0.18
-255;-245;-5;0.09
-235;-245;-5;0.15
-225;-245;-5;0.18
-205;-245;-5;0.15
-125;-245;-5;0.12
-115;-245;-5;0.24
-105;-245;-5;0.06
-95;-245;-5;0.3
-55;-245;-5;0.18
-35;-245;-5;0.24
-15;-245;-5;0.21
5;-245;-5;0.15
15;-245;-5;0.21
55;-245;-5;0.21
85;-245;-5;0.21
105;-245;-5;0.24
115;-245;-5;0.24
125;-245;-5;0.15
135;-245;-5;0.24
145;-245;-5;0.39
155;-245;-5;0.21
195;-245;-5;0.15
245;-245;-5;0.3
265;-245;-5;0.21
285;-245;-5;0.3
295;-245;-5;0.18
305;-245;-5;0.09
385;-245;-5;0.3
395;-245;-5;0.12
-395;-235;-5;0.18
-375;-235;-5;0.12
-305;-235;-5;0.24
-295;-235;-5;0.27
-255;-235;-5;0.48
-245;-235;-5;0.09
-235;-235;-5;0.27
-225;-235;-5;0.24
-205;-235;-5;0.24
-195;-235;-5;0.24
-185;-235;-5;0.24
-165;-235;-5;0.21
-135;-235;-5;0.3
-125;-235;-5;0.33
-115;-235;-5;0.21
-105;-235;-5;0.18
-95;-235;-5;0.33
-75;-235;-5;0.33
-65;-235;-5;0.21
-35;-235;-5;0.12
-25;-235;-5;0.33
5;-235;-5;0.21
15;-235;-5;0.15
25;-235;-5;0.12
45;-235;-5;0.3
55;-235;-5;0.36
65;-235;-5;0.27
85;-235;-5;0.24
95;-235;-5;0.21
135;-235;-5;0.15
155;-235;-5;0.15
185;-235;-5;0.36
195;-235;-5;0.24
245;-235;-5;0.21
265;-235;-5;0.18
295;-235;-5;0.21
325;-235;-5;0.24
345;-235;-5;0.12
385;-235;-5;0.18
395;-235;-5;0.21
-375;-225;-5;0.24
-365;-225;-5;0.33
-325;-225;-5;0.15
-305;-225;-5;0.21
-255;-225;-5;0.27
-245;-225;-5;0.21
-235;-225;-5;0.27
-225;-225;-5;0.18
-215;-225;-5;0.33
-205;-225;-5;0.3
-195;-225;-5;0.09
-185;-225;-5;0.21
-175;-225;-5;0.21
-165;-225;-5;0.21
-145;-225;-5;0.27
-95;-225;-5;0.06
-75;-225;-5;0.27
-55;-225;-5;0.21
-25;-225;-5;0.15
-15;-225;-5;0.21
25;-225;-5;0.21
45;-225;-5;0.18
65;-225;-5;0.33
75;-225;-5;0.24
85;-225;-5;0.09
95;-225;-5;0.3
105;-225;-5;0.3
135;-225;-5;0.27
145;-225;-5;0.15
185;-225;-5;0.12
205;-225;-5;0.33
235;-225;-5;0.21
255;-225;-5;0.27
265;-225;-5;0.15
285;-225;-5;0.12
305;-225;-5;0.15
315;-225;-5;0.3
345;-225;-5;0.21
385;-225;-5;0.27
-395;-215;-5;0.15
-355;-215;-5;0.18
-335;-215;-5;0.12
-325;-215;-5;0.21
-315;-215;-5;0.21
-275;-215;-5;0.27
-265;-215;-5;0.33
-245;-215;-5;0.21
-235;-215;-5;0.24
-215;-215;-5;0.09
-205;-215;-5;0.15
-195;-215;-5;0.24
-185;-215;-5;0.12
-165;-215;-5;0.27
-135;-215;-5;0.15
-105;-215;-5;0.15
-95;-215;-5;0.24
-85;-215;-5;0.15
-75;-215;-5;0.09
-65;-215;-5;0.3
-55;-215;-5;0.15
-45;-215;-5;0.12
-35;-215;-5;0.24
-15;-215;-5;0.21
15;-215;-5;0.18
35;-215;-5;0.24
45;-215;-5;0.12
65;-215;-5;0.18
75;-215;-5;0.24
85;-215;-5;0.27
95;-215;-5;0.12
115;-215;-5;0.21
125;-215;-5;0.18
145;-215;-5;0.3
155;-215;-5;0.27
165;-215;-5;0.12
175;-215;-5;0.33
205;-215;-5;0.06
215;-215;-5;0.27
235;-215;-5;0.06
245;-215;-5;0.36
265;-215;-5;0.15
325;-215;-5;0.18
335;-215;-5;0.15
345;-215;-5;0.3
385;-215;-5;0.12
-385;-205;-5;0.24
-365;-205;-5;0.39
-355;-205;-5;0.3
-325;-205;-5;0.21
-315;-205;-5;0.12
-305;-205;-5;0.12
-275;-205;-5;0.12
-255;-205;-5;0.27
-245;-205;-5;0.21
-235;-205;-5;0.24
-205;-205;-5;0.33
-195;-205;-5;0.21
-115;-205;-5;0.3
-85;-205;-5;0.24
-35;-205;-5;0.12
-15;-205;-5;0.18
-5;-205;-5;0.12
5;-205;-5;0.09
25;-205;-5;0.18
55;-205;-5;0.33
65;-205;-5;0.21
85;-205;-5;0.21
95;-205;-5;0.24
115;-205;-5;0.3
125;-205;-5;0.12
145;-205;-5;0.18
165;-205;-5;0.33
175;-205;-5;0.21
185;-205;-5;0.15
195;-205;-5;0.3
205;-205;-5;0.36
215;-205;-5;0.12
225;-205;-5;0.24
245;-205;-5;0.18
265;-205;-5;0.36
285;-205;-5;0.18
305;-205;-5;0.3
315;-205;-5;0.27
325;-205;-5;0.18
375;-205;-5;0.24
385;-205;-5;0.21
395;-205;-5;0.12
-395;-195;-5;0.18
-385;-195;-5;0.27
-355;-195;-5;0.27
-345;-195;-5;0.27
-335;-195;-5;0.24
-315;-195;-5;0.27
-295;-195;-5;0.15
-285;-195;-5;0.18
-275;-195;-5;0.27
-265;-195;-5;0.27
-225;-195;-5;0.15
-205;-195;-5;0.36
-195;-195;-5;0.24
-175;-195;-5;0.24
-145;-195;-5;0.24
-75;-195;-5;0.18
-65;-195;-5;0.27
-25;-195;-5;0.24
-15;-195;-5;0.15
-5;-195;-5;0.21
15;-195;-5;0.12
35;-195;-5;0.3
55;-195;-5;0.15
105;-195;-5;0.48
135;-195;-5;0.24
145;-195;-5;0.3
165;-195;-5;0.24
175;-195;-5;0.3
215;-195;-5;0.3
225;-195;-5;0.24
245;-195;-5;0.27
255;-195;-5;0.18
265;-195;-5;0.21
285;-195;-5;0.27
295;-195;-5;0.18
315;-195;-5;0.39
335;-195;-5;0.24
345;-195;-5;0.21
355;-195;-5;0.39
365;-195;-5;0.18
385;-195;-5;0.3
395;-195;-5;0.12
-375;-185;-5;0.3
-365;-185;-5;0.24
-355;-185;-5;0.18
-335;-185;-5;0.21
-315;-185;-5;0.12
-285;-185;-5;0.24
-275;-185;-5;0.15
-265;-185;-5;0.27
-245;-185;-5;0.21
-235;-185;-5;0.27
-225;-185;-5;0.24
-215;-185;-5;0.24
-175;-185;-5;0.21
-155;-185;-5;0.27
-125;-185;-5;0.27
-115;-185;-5;0.15
-85;-185;-5;0.21
-55;-185;-5;0.18
-45;-185;-5;0.09
5;-185;-5;0.06
15;-185;-5;0.18
65;-185;-5;0.21
75;-185;-5;0.12
95;-185;-5;0.18
105;-185;-5;0.12
125;-185;-5;0.33
155;-185;-5;0.12
195;-185;-5;0.33
215;-185;-5;0.18
225;-185;-5;0.24
275;-185;-5;0.39
305;-185;-5;0.24
325;-185;-5;0.27
345;-185;-5;0.24
355;-185;-5;0.27
365;-185;-5;0.18
375;-185;-5;0.12
-375;-175;-5;0.27
-365;-175;-5;0.36
-355;-175;-5;0.12
-345;-175;-5;0.3
-335;-175;-5;0.09
-325;-175;-5;0.03
-315;-175;-5;0.3
-295;-175;-5;0.39
-265;-175;-5;0.21
-245;-175;-5;0.33
-215;-175;-5;0.24
-185;-175;-5;0.18
-175;-175;-5;0.15
-165;-175;-5;0.54
-155;-175;-5;0.12
-115;-175;-5;0.36
-105;-175;-5;0.06
-95;-175;-5;0.12
-85;-175;-5;0.3
-75;-175;-5;0.18
-65;-175;-5;0.12
65;-175;-5;0.15
105;-175;-5;0.24
115;-175;-5;0.21
135;-175;-5;0.45
165;-175;-5;0.18
185;-175;-5;0.21
195;-175;-5;0.12
215;-175;-5;0.42
225;-175;-5;0.12
235;-175;-5;0.12
245;-175;-5;0.27
275;-175;-5;0.21
295;-175;-5;0.21
315;-175;-5;0.42
365;-175;-5;0.24
375;-175;-5;0.24
-375;-165;-5;0.27
-355;-165;-5;0.36
-335;-165;-5;0.3
-305;-165;-5;0.15
-295;-165;-5;0.21
-285;-165;-5;0.36
-235;-165;-5;0.21
-195;-165;-5;0.27
-185;-165;-5;0.21
-175;-165;-5;0.39
-165;-165;-5;0.12
-145;-165;-5;0.18
-125;-165;-5;0.18
-115;-165;-5;0.27
-85;-165;-5;0.09
95;-165;-5;0.48
105;-165;-5;0.27
115;-165;-5;0.15
155;-165;-5;0.3
175;-165;-5;0.33
195;-165;-5;0.24
205;-165;-5;0.18
215;-165;-5;0.09
235;-165;-5;0.18
245;-165;-5;0.27
265;-165;-5;0.21
275;-165;-5;0.27
295;-165;-5;0.06
335;-165;-5;0.24
345;-165;-5;0.15
365;-165;-5;0.21
375;-165;-5;0.24
395;-165;-5;0.09
-395;-155;-5;0.3
-375;-155;-5;0.12
-355;-155;-5;0.3
-325;-155;-5;0.09
-315;-155;-5;0.39
-295;-155;-5;0.15
-285;-155;-5;0.45
-255;-155;-5;0.15
-235;-155;-5;0.33
-195;-155;-5;0.12
-185;-155;-5;0.24
-175;-155;-5;0.27
-165;-155;-5;0.24
-145;-155;-5;0.15
-135;-155;-5;0.36
-125;-155;-5;0.18
105;-155;-5;0.15
115;-155;-5;0.33
145;-155;-5;0.33
175;-155;-5;0.27
185;-155;-5;0.21
195;-155;-5;0.21
215;-155;-5;0.12
235;-155;-5;0.24
245;-155;-5;0.33
255;-155;-5;0.15
275;-155;-5;0.42
295;-155;-5;0.3
315;-155;-5;0.15
325;-155;-5;0.42
335;-155;-5;0.24
365;-155;-5;0.18
385;-155;-5;0.27
395;-155;-5;0.09
-375;-145;-5;0.27
-365;-145;-5;0.24
-355;-145;-5;0.27
-345;-145;-5;0.24
-325;-145;-5;0.42
-315;-145;-5;0.12
-285;-145;-5;0.03
-255;-145;-5;0.06
-245;-145;-5;0.42
-225;-145;-5;0.33
-215;-145;-5;0.21
-165;-145;-5;0.27
-145;-145;-5;0.45
-135;-145;-5;0.12
-125;-145;-5;0.27
-115;-145;-5;0.15
115;-145;-5;0.15
135;-145;-5;0.39
185;-145;-5;0.36
215;-145;-5;0.3
225;-145;-5;0.06
235;-145;-5;0.24
245;-145;-5;0.15
265;-145;-5;0.27
275;-145;-5;0.09
305;-145;-5;0.09
335;-145;-5;0.24
345;-145;-5;0.3
355;-145;-5;0.03
365;-145;-5;0.36
375;-145;-5;0.27
395;-145;-5;0.09
-385;-135;-5;0.18
-375;-135;-5;0.24
-365;-135;-5;0.27
-305;-135;-5;0.39
-295;-135;-5;0.15
-285;-135;-5;0.36
-265;-135;-5;0.18
-235;-135;-5;0.27
-205;-135;-5;0.24
-195;-135;-5;0.39
-175;-135;-5;0.27
115;-135;-5;0.06
125;-135;-5;0.54
165;-135;-5;0.18
175;-135;-5;0.39
195;-135;-5;0.18
205;-135;-5;0.45
225;-135;-5;0.21
235;-135;-5;0.36
255;-135;-5;0.33
265;-135;-5;0.06
295;-135;-5;0.18
315;-135;-5;0.24
325;-135;-5;0.21
345;-135;-5;0.06
355;-135;-5;0.27
385;-135;-5;0.48
395;-135;-5;0.09
-395;-125;-5;0.03
-385;-125;-5;0.33
-375;-125;-5;0.24
-355;-125;-5;0.36
-335;-125;-5;0.27
-325;-125;-5;0.24
-315;-125;-5;0.09
-305;-125;-5;0.33
-295;-125;-5;0.18
-275;-125;-5;0.18
-265;-125;-5;0.15
-255;-125;-5;0.42
-245;-125;-5;0.15
-225;-125;-5;0.39
-215;-125;-5;0.09
-175;-125;-5;0.21
-135;-125;-5;0.09
135;-125;-5;0.24
165;-125;-5;0.15
175;-125;-5;0.33
185;-125;-5;0.18
195;-125;-5;0.3
205;-125;-5;0.15
245;-125;-5;0.15
315;-125;-5;0.24
335;-125;-5;0.21
345;-125;-5;0.3
365;-125;-5;0.18
375;-125;-5;0.09
385;-125;-5;0.33
395;-125;-5;0.24
-375;-115;-5;0.09
-355;-115;-5;0.3
-345;-115;-5;0.09
-335;-115;-5;0.24
-305;-115;-5;0.33
-295;-115;-5;0.18
-265;-115;-5;0.12
-255;-115;-5;0.24
-205;-115;-5;0.27
-195;-115;-5;0.18
-155;-115;-5;0.18
-145;-115;-5;0.21
135;-115;-5;0.03
185;-115;-5;0.18
205;-115;-5;0.39
225;-115;-5;0.27
235;-115;-5;0.24
245;-115;-5;0.03
275;-115;-5;0.18
285;-115;-5;0.36
295;-115;-5;0.09
325;-115;-5;0.06
385;-115;-5;0.42
395;-115;-5;0.09
-395;-105;-5;0.18
-385;-105;-5;0.24
-375;-105;-5;0.21
-335;-105;-5;0.3
-305;-105;-5;0.24
-285;-105;-5;0.33
-275;-105;-5;0.15
-245;-105;-5;0.24
-235;-105;-5;0.33
-225;-105;-5;0.21
-215;-105;-5;0.27
-185;-105;-5;0.18
-175;-105;-5;0.12
-165;-105;-5;0.21
-155;-105;-5;0.21
-5;-105;-5;0.36
35;-105;-5;0.06
45;-105;-5;0.06
185;-105;-5;0.18
195;-105;-5;0.3
215;-105;-5;0.24
255;-105;-5;0.24
285;-105;-5;0.12
305;-105;-5;0.48
315;-105;-5;0.18
325;-105;-5;0.33
345;-105;-5;0.24
365;-105;-5;0.12
